C:\Users\User\Desktop\DATA SDC\IMG\center_2020_12_31_19_01_24_718.jpg, C:\Users\User\Desktop\DATA SDC\IMG\left_2020_12_31_19_01_24_718.jpg, C:\Users\User\Desktop\DATA SDC\IMG\right_2020_12_31_19_01_24_718.jpg, 0, 0, 0, 7.987103E-05
C:\Users\User\Desktop\DATA SDC\IMG\center_2020_12_31_19_01_24_822.jpg, C:\Users\User\Desktop\DATA SDC\IMG\left_2020_12_31_19_01_24_822.jpg, C:\Users\User\Desktop\DATA SDC\IMG\right_2020_12_31_19_01_24_822.jpg, 0, 0, 0, 7.845752E-05
C:\Users\User\Desktop\DATA SDC\IMG\center_2020_12_31_19_01_24_926.jpg, C:\Users\User\Desktop\DATA SDC\IMG\left_2020_12_31_19_01_24_926.jpg, C:\Users\User\Desktop\DATA SDC\IMG\right_2020_12_31_19_01_24_926.jpg, 0, 0, 0, 7.82405E-05
C:\Users\User\Desktop\DATA SDC\IMG\center_2020_12_31_19_01_25_032.jpg, C:\Users\User\Desktop\DATA SDC\IMG\left_2020_12_31_19_01_25_032.jpg, C:\Users\User\Desktop\DATA SDC\IMG\right_2020_12_31_19_01_25_032.jpg, 0, 0, 0, 7.928644E-05
C:\Users\User\Desktop\DATA SDC\IMG\center_2020_12_31_19_01_25_137.jpg, C:\Users\User\Desktop\DATA SDC\IMG\left_2020_12_31_19_01_25_137.jpg, C:\Users\User\Desktop\DATA SDC\IMG\right_2020_12_31_19_01_25_137.jpg, 0, 0, 0, 7.963837E-05
C:\Users\User\Desktop\DATA SDC\IMG\center_2020_12_31_19_01_25_241.jpg, C:\Users\User\Desktop\DATA SDC\IMG\left_2020_12_31_19_01_25_241.jpg, C:\Users\User\Desktop\DATA SDC\IMG\right_2020_12_31_19_01_25_241.jpg, 0, 0, 0, 7.87141E-05
C:\Users\User\Desktop\DATA SDC\IMG\center_2020_12_31_19_01_25_347.jpg, C:\Users\User\Desktop\DATA SDC\IMG\left_2020_12_31_19_01_25_347.jpg, C:\Users\User\Desktop\DATA SDC\IMG\right_2020_12_31_19_01_25_347.jpg, 0, 0, 0, 7.798152E-05
C:\Users\User\Desktop\DATA SDC\IMG\center_2020_12_31_19_01_25_452.jpg, C:\Users\User\Desktop\DATA SDC\IMG\left_2020_12_31_19_01_25_452.jpg, C:\Users\User\Desktop\DATA SDC\IMG\right_2020_12_31_19_01_25_452.jpg, 0, 0, 0, 7.797567E-05
C:\Users\User\Desktop\DATA SDC\IMG\center_2020_12_31_19_01_25_555.jpg, C:\Users\User\Desktop\DATA SDC\IMG\left_2020_12_31_19_01_25_555.jpg, C:\Users\User\Desktop\DATA SDC\IMG\right_2020_12_31_19_01_25_555.jpg, 0, 0, 0, 7.83237E-05
C:\Users\User\Desktop\DATA SDC\IMG\center_2020_12_31_19_01_25_657.jpg, C:\Users\User\Desktop\DATA SDC\IMG\left_2020_12_31_19_01_25_657.jpg, C:\Users\User\Desktop\DATA SDC\IMG\right_2020_12_31_19_01_25_657.jpg, 0, 0, 0, 7.800134E-05
